Applicant_ID,Applicant_Income,Coapplicant_Income,Employment_Status,Age,Marital_Status,Dependents,Credit_Score,Existing_Loans,DTI_Ratio,Savings,Collateral_Value,Loan_Amount,Loan_Term,Loan_Purpose,Property_Area,Education_Level,Gender,Employer_Category,Loan_Approved
1044.0,7882.0,661.0,Salaried,30.0,Single,3.0,754.0,0.0,0.37,8255.0,30925.0,,24.0,Education,Urban,Graduate,Male,Private,No
1045.0,8050.0,9101.0,Contract,44.0,,3.0,773.0,2.0,,7630.0,25652.0,29002.0,60.0,Car,,Not Graduate,Male,Private,No
1046.0,7788.0,5477.0,Contract,27.0,Married,2.0,740.0,0.0,0.41,15243.0,32829.0,18993.0,12.0,Business,Semiurban,Not Graduate,Female,Business,Yes
1047.0,5420.0,1865.0,Salaried,,Married,0.0,713.0,4.0,0.35,18778.0,39650.0,3369.0,12.0,Business,Urban,Graduate,Male,Private,Yes
1048.0,17111.0,3119.0,,35.0,Single,1.0,,4.0,0.25,8100.0,47696.0,21489.0,84.0,Home,Semiurban,Graduate,Male,Business,No
1049.0,13861.0,8223.0,Salaried,55.0,Single,0.0,704.0,3.0,0.29,7972.0,20720.0,32985.0,48.0,Education,Semiurban,Graduate,Male,Private,Yes
1050.0,3268.0,2218.0,Self-employed,23.0,Single,0.0,730.0,4.0,0.34,12741.0,21432.0,4500.0,72.0,Home,Urban,Graduate,,MNC,Yes
1051.0,16426.0,4789.0,Self-employed,,Single,0.0,,3.0,0.3,1063.0,28480.0,10436.0,,Education,Urban,Graduate,Male,Business,Yes
1052.0,5419.0,9251.0,Contract,21.0,Married,0.0,764.0,4.0,,16058.0,49398.0,31301.0,72.0,Car,Urban,Not Graduate,Male,Private,No
1053.0,18917.0,4107.0,Self-employed,32.0,Married,2.0,,4.0,0.31,4623.0,21692.0,10624.0,48.0,Personal,Rural,Graduate,Male,MNC,No
1054.0,10091.0,2433.0,Salaried,49.0,Single,3.0,702.0,2.0,0.24,8012.0,9241.0,22786.0,60.0,Home,Semiurban,Graduate,Female,Government,Yes
1055.0,10004.0,9994.0,Self-employed,49.0,,3.0,700.0,4.0,0.19,12125.0,32403.0,29566.0,48.0,Home,Urban,Not Graduate,Male,Government,Yes
1056.0,10389.0,9761.0,Self-employed,32.0,Married,1.0,715.0,2.0,0.31,19466.0,43713.0,35574.0,60.0,Car,Urban,,Female,Private,No
1057.0,2404.0,3730.0,Salaried,40.0,Single,3.0,648.0,3.0,0.14,16462.0,21211.0,3877.0,24.0,Home,Urban,Graduate,Female,Government,No
1058.0,10838.0,4546.0,Salaried,25.0,Single,2.0,618.0,2.0,0.12,16771.0,9243.0,31171.0,12.0,Education,Urban,Graduate,Male,Private,Yes
1059.0,13824.0,7998.0,Self-employed,31.0,Single,,754.0,4.0,0.47,13962.0,37008.0,8256.0,60.0,Home,Semiurban,Graduate,Female,Unemployed,Yes
1060.0,8604.0,,Salaried,44.0,Single,2.0,636.0,0.0,0.17,13290.0,30114.0,3148.0,84.0,Business,Semiurban,Graduate,Male,Unemployed,Yes
1061.0,18353.0,7981.0,Salaried,31.0,Single,3.0,751.0,0.0,0.52,14194.0,43638.0,1037.0,60.0,Business,Rural,Graduate,,MNC,No
1062.0,6872.0,6768.0,Salaried,48.0,Married,,634.0,4.0,0.12,3964.0,1862.0,2622.0,60.0,Home,Urban,Not Graduate,Female,MNC,No
1063.0,7879.0,6767.0,Self-employed,50.0,Single,3.0,,1.0,0.22,3217.0,9466.0,,,Business,Urban,,Male,Business,Yes
1064.0,14202.0,4611.0,Self-employed,43.0,Married,0.0,652.0,0.0,0.22,19920.0,41330.0,32116.0,12.0,Education,Urban,Graduate,Male,Government,Yes
1065.0,19450.0,1680.0,Salaried,49.0,Married,3.0,598.0,1.0,0.17,19130.0,47147.0,7582.0,24.0,Business,Rural,Not Graduate,Female,MNC,Yes
1066.0,3914.0,3246.0,Salaried,31.0,Married,3.0,795.0,2.0,0.4,18055.0,12729.0,27102.0,,Personal,Urban,Not Graduate,Male,MNC,Yes
1067.0,19338.0,147.0,Salaried,44.0,Single,0.0,665.0,4.0,0.22,1096.0,41064.0,7343.0,36.0,Car,,Not Graduate,Male,Private,Yes
1068.0,16824.0,8909.0,Self-employed,31.0,Married,1.0,734.0,,0.37,5577.0,36100.0,28466.0,72.0,Home,Urban,Not Graduate,Female,Private,No
1069.0,15502.0,1266.0,Self-employed,37.0,Single,2.0,,2.0,0.2,19854.0,44067.0,34088.0,48.0,Personal,Rural,Not Graduate,Male,Unemployed,No
1070.0,17107.0,4225.0,Salaried,33.0,Married,,617.0,2.0,0.13,11846.0,19308.0,11477.0,,Home,Rural,Not Graduate,Female,Business,No
1071.0,11853.0,1614.0,Salaried,43.0,Married,0.0,717.0,3.0,0.29,2893.0,22788.0,9711.0,36.0,Personal,Urban,Not Graduate,Male,Government,Yes
1072.0,,7290.0,Salaried,25.0,Single,1.0,601.0,2.0,0.12,16931.0,39676.0,29965.0,84.0,,Urban,Graduate,Male,MNC,No
1073.0,18743.0,201.0,Salaried,41.0,Married,1.0,776.0,4.0,0.48,14122.0,10559.0,2607.0,84.0,Business,Semiurban,Not Graduate,Male,Government,Yes
1074.0,14204.0,956.0,Salaried,38.0,Single,0.0,750.0,0.0,0.43,3219.0,22041.0,7959.0,,Car,Rural,Graduate,Female,MNC,Yes
1075.0,10513.0,8654.0,Salaried,30.0,Married,0.0,754.0,2.0,0.37,7257.0,40416.0,13188.0,48.0,Personal,Rural,Not Graduate,,Private,No
1076.0,6640.0,4216.0,Salaried,24.0,Single,,786.0,3.0,0.38,17500.0,956.0,19352.0,84.0,Car,Rural,Graduate,Male,Business,No
1077.0,18603.0,4648.0,Salaried,48.0,Married,2.0,615.0,0.0,0.16,,6109.0,1670.0,12.0,Car,Urban,Graduate,,Government,No
1078.0,15986.0,6444.0,Salaried,36.0,Married,2.0,588.0,1.0,0.14,3116.0,39925.0,6641.0,24.0,Education,Urban,Graduate,Female,,Yes
1079.0,7934.0,270.0,Self-employed,24.0,Married,0.0,731.0,0.0,0.37,5380.0,36970.0,6026.0,24.0,Car,Urban,Graduate,Female,Private,No
1080.0,19337.0,5679.0,Salaried,42.0,Married,3.0,654.0,1.0,0.2,4761.0,25565.0,3998.0,84.0,Car,Urban,Not Graduate,Male,MNC,Yes
1081.0,,3928.0,Salaried,42.0,Single,1.0,715.0,1.0,0.36,12105.0,33578.0,4339.0,60.0,Home,Urban,Graduate,Female,,No
1082.0,15990.0,6068.0,Self-employed,56.0,Single,0.0,753.0,1.0,0.39,1140.0,48700.0,3460.0,72.0,Car,Rural,Graduate,Male,Government,Yes
1083.0,15755.0,6412.0,Salaried,21.0,Single,0.0,669.0,2.0,0.3,16303.0,31185.0,6078.0,48.0,Education,Semiurban,Graduate,Male,Government,Yes
1084.0,5744.0,2719.0,Contract,59.0,Single,1.0,775.0,0.0,0.37,3691.0,29686.0,23105.0,72.0,Car,Rural,Graduate,Female,Private,No
1085.0,10113.0,4544.0,Salaried,38.0,Single,1.0,650.0,1.0,0.16,12252.0,10525.0,15702.0,12.0,Car,,,Male,Government,No
1086.0,10569.0,6257.0,Salaried,33.0,Married,0.0,749.0,3.0,0.42,4020.0,10847.0,,36.0,Personal,Urban,Graduate,Female,Private,Yes
1087.0,19345.0,482.0,,48.0,Married,0.0,647.0,1.0,0.27,1851.0,21976.0,3915.0,84.0,Personal,Rural,Graduate,Female,MNC,Yes
1088.0,10391.0,8941.0,Contract,51.0,Single,3.0,737.0,1.0,0.45,6613.0,27756.0,21118.0,,Business,Urban,Graduate,Female,MNC,Yes
1089.0,10790.0,2742.0,Salaried,38.0,Married,0.0,,0.0,0.21,11257.0,48047.0,8544.0,,Car,Urban,Not Graduate,Female,Government,No
1090.0,11909.0,4714.0,Salaried,40.0,Married,3.0,658.0,0.0,0.18,1476.0,11986.0,19784.0,24.0,Home,Urban,Graduate,Male,Private,Yes
1091.0,9585.0,988.0,Self-employed,44.0,Married,2.0,721.0,1.0,0.19,2688.0,,39502.0,12.0,Car,Urban,Not Graduate,Male,Government,No
1092.0,,8041.0,Self-employed,33.0,Married,0.0,632.0,4.0,0.24,3029.0,44821.0,2922.0,24.0,,Urban,Graduate,Male,MNC,No
1093.0,9071.0,5243.0,Self-employed,46.0,Married,2.0,707.0,0.0,0.26,8251.0,24052.0,12136.0,84.0,Education,Semiurban,Graduate,Male,Government,No
1094.0,19180.0,7681.0,Salaried,21.0,Single,3.0,601.0,4.0,0.11,11255.0,39924.0,14429.0,72.0,Car,Semiurban,Graduate,,Business,No
1095.0,16043.0,1335.0,Self-employed,,Single,0.0,747.0,4.0,0.4,1972.0,7327.0,14422.0,84.0,Home,Semiurban,Graduate,Male,,Yes
1096.0,7124.0,314.0,Salaried,42.0,Married,0.0,669.0,1.0,0.23,1889.0,2694.0,5691.0,49.0,Personal,Rural,Graduate,Female,MNC,Yes
1097.0,8230.0,96.0,Salaried,23.0,Married,0.0,729.0,,,9697.0,39704.0,17813.0,36.0,Business,Rural,Graduate,Male,Business,Yes
1098.0,2719.0,9849.0,Contract,42.0,Married,1.0,707.0,0.0,,17819.0,23607.0,2291.0,72.0,Business,Rural,Graduate,Female,Private,Yes
1099.0,3896.0,2118.0,Unemployed,,,3.0,756.0,0.0,0.32,18910.0,,4056.0,12.0,Home,Rural,Graduate,Male,Private,No
1100.0,19856.0,4496.0,Unemployed,55.0,Married,,,3.0,0.26,2674.0,38178.0,22230.0,84.0,,Urban,Graduate,Male,Private,Yes
1101.0,12491.0,2494.0,Salaried,57.0,,1.0,690.0,1.0,0.24,15226.0,27631.0,17833.0,84.0,Personal,Rural,Graduate,Male,Business,Yes
1102.0,11336.0,4354.0,Self-employed,42.0,Married,2.0,717.0,0.0,0.34,15242.0,31126.0,8329.0,12.0,Education,Rural,Graduate,Male,Unemployed,Yes
1103.0,4479.0,1679.0,Contract,43.0,Single,3.0,663.0,4.0,0.23,10714.0,20424.0,6444.0,72.0,Business,Urban,Graduate,Female,Private,Yes
1104.0,11682.0,1102.0,Salaried,38.0,Married,0.0,705.0,1.0,0.34,14677.0,43713.0,8279.0,12.0,Personal,,Graduate,,Government,No
1105.0,13940.0,7383.0,Self-employed,48.0,Single,2.0,796.0,4.0,0.52,1415.0,38394.0,,12.0,Education,Urban,Graduate,Female,Government,No
1106.0,17532.0,920.0,Self-employed,44.0,Married,1.0,,,0.28,14812.0,16216.0,18864.0,48.0,,Urban,Not Graduate,Male,Private,Yes
1107.0,12225.0,9544.0,Salaried,33.0,Single,3.0,774.0,4.0,0.39,7042.0,36947.0,32558.0,24.0,Car,Semiurban,Graduate,Male,Unemployed,Yes
1108.0,3650.0,9498.0,Salaried,21.0,Married,3.0,788.0,3.0,0.43,3384.0,21413.0,23448.0,12.0,Business,Semiurban,Graduate,Male,Private,No
1109.0,16032.0,5512.0,Unemployed,32.0,Married,1.0,744.0,4.0,0.36,5919.0,,21111.0,36.0,Car,Urban,Graduate,Female,Government,No
1110.0,,4873.0,Contract,36.0,Married,2.0,678.0,4.0,0.24,17626.0,14584.0,39796.0,84.0,Business,,Graduate,Male,Business,Yes
1111.0,15304.0,339.0,Salaried,49.0,Married,3.0,701.0,3.0,0.28,13748.0,28826.0,8181.0,12.0,Home,Urban,Not Graduate,,Private,No
1112.0,14775.0,3237.0,Salaried,36.0,Married,3.0,591.0,4.0,0.11,14125.0,30866.0,7830.0,72.0,,Urban,Graduate,Male,,Yes
1113.0,3992.0,,Self-employed,27.0,Married,2.0,761.0,,0.34,,26486.0,,36.0,Home,Rural,Not Graduate,Female,MNC,Yes
1114.0,8763.0,,,52.0,,3.0,672.0,0.0,0.2,18636.0,27024.0,1532.0,84.0,Education,Semiurban,Not Graduate,Male,MNC,No
1115.0,,8429.0,Self-employed,26.0,Single,2.0,772.0,3.0,0.45,3573.0,2133.0,22525.0,48.0,Home,Urban,Graduate,Female,Private,No
1116.0,15118.0,9233.0,Salaried,43.0,Married,0.0,722.0,4.0,0.32,11105.0,44477.0,32115.0,84.0,Education,Urban,Not Graduate,,MNC,Yes
1117.0,12238.0,6751.0,Salaried,28.0,Single,2.0,661.0,0.0,0.24,7963.0,45463.0,29287.0,12.0,Home,Urban,,Female,Private,No
1118.0,8725.0,2336.0,Salaried,30.0,Single,3.0,725.0,1.0,0.25,,,26279.0,72.0,Business,Rural,Not Graduate,Male,Business,Yes
1119.0,16586.0,5602.0,Unemployed,33.0,Married,0.0,682.0,0.0,0.28,13256.0,48888.0,10753.0,24.0,Car,Urban,Graduate,Male,Private,No
1120.0,10056.0,7478.0,Unemployed,58.0,Single,2.0,,0.0,0.22,17152.0,26533.0,16012.0,60.0,Home,Urban,Graduate,Male,MNC,Yes
1121.0,2728.0,9920.0,Salaried,48.0,Single,1.0,770.0,3.0,0.43,9953.0,22803.0,6048.0,24.0,Personal,Semiurban,Graduate,Male,MNC,Yes
1122.0,18688.0,963.0,Self-employed,53.0,,0.0,693.0,0.0,0.36,19869.0,36724.0,19476.0,60.0,Business,Urban,Graduate,,Government,Yes
1123.0,13602.0,9758.0,Contract,29.0,Married,0.0,676.0,4.0,,1209.0,15745.0,5862.0,84.0,Business,Urban,Graduate,Female,Government,Yes
1124.0,19604.0,7133.0,Salaried,46.0,Married,2.0,694.0,0.0,0.33,1463.0,1433.0,12525.0,48.0,Home,Urban,Graduate,Male,Private,Yes
1125.0,13098.0,7440.0,Salaried,58.0,Single,1.0,780.0,1.0,0.48,10311.0,13459.0,6725.0,12.0,Car,Urban,Graduate,Male,Private,No
1126.0,,1218.0,Contract,30.0,Married,3.0,709.0,3.0,0.24,1060.0,22090.0,39967.0,84.0,Education,Rural,Graduate,Male,MNC,No
1127.0,11788.0,9106.0,Self-employed,49.0,Married,0.0,731.0,,0.33,4531.0,37456.0,29205.0,72.0,Personal,Urban,Not Graduate,Female,Unemployed,No
1128.0,7740.0,8617.0,Salaried,48.0,,2.0,771.0,0.0,0.36,,21100.0,39439.0,36.0,Education,Urban,Graduate,Male,Government,No
1129.0,18161.0,298.0,,,Single,2.0,648.0,3.0,0.2,15337.0,4806.0,4082.0,72.0,Personal,Rural,Not Graduate,Female,Government,Yes
1130.0,14960.0,7641.0,Salaried,34.0,Single,3.0,738.0,4.0,0.37,7076.0,13006.0,9848.0,12.0,Car,Urban,,Male,Government,Yes
1131.0,3341.0,4197.0,Self-employed,37.0,Single,2.0,772.0,2.0,0.35,10205.0,3954.0,27958.0,12.0,Home,Urban,Not Graduate,Female,Business,Yes
1132.0,17231.0,9018.0,Self-employed,33.0,Married,0.0,586.0,0.0,0.14,5792.0,32562.0,21499.0,24.0,Business,Urban,Graduate,Male,Government,No
1133.0,19310.0,1161.0,Unemployed,43.0,Single,3.0,598.0,0.0,0.16,648.0,9347.0,7553.0,12.0,,Rural,Graduate,Female,MNC,Yes
1134.0,6894.0,7565.0,Contract,48.0,Married,0.0,647.0,3.0,0.13,5781.0,14687.0,17292.0,84.0,Car,Urban,Graduate,Male,Business,Yes
1135.0,13313.0,2906.0,Salaried,32.0,Married,2.0,760.0,1.0,0.43,5265.0,22047.0,21434.0,12.0,Home,Urban,Graduate,Female,Government,Yes
1136.0,18906.0,7829.0,Unemployed,50.0,Married,0.0,779.0,2.0,0.52,12510.0,,16247.0,12.0,Business,Urban,Not Graduate,Female,Unemployed,Yes
1137.0,12503.0,8125.0,Contract,43.0,Single,0.0,766.0,0.0,0.5,5887.0,6197.0,17039.0,84.0,Education,Urban,Graduate,Female,Private,No
1138.0,2928.0,2676.0,Salaried,23.0,Married,0.0,787.0,2.0,0.38,13864.0,7044.0,36771.0,24.0,Personal,Rural,Graduate,Male,Business,No
1139.0,11440.0,7564.0,Unemployed,48.0,Single,0.0,726.0,4.0,0.3,1188.0,49202.0,34554.0,72.0,Business,Urban,,Male,Private,No
1140.0,,5491.0,Salaried,27.0,Married,2.0,666.0,4.0,0.1,4901.0,292.0,31475.0,60.0,Car,Urban,Not Graduate,Male,Private,Yes
1141.0,17883.0,5699.0,Salaried,35.0,,3.0,747.0,2.0,0.35,251.0,49277.0,36109.0,,Car,Urban,Graduate,Male,Unemployed,No
1142.0,19654.0,6096.0,Salaried,22.0,Married,0.0,788.0,4.0,0.53,15596.0,31320.0,32464.0,84.0,Personal,Urban,Graduate,Male,Unemployed,No
1143.0,13327.0,700.0,Salaried,,Single,2.0,695.0,0.0,0.31,17342.0,3558.0,7815.0,12.0,Car,Urban,Graduate,Female,Government,Yes
1144.0,13652.0,5383.0,Self-employed,23.0,Married,1.0,748.0,0.0,0.52,9553.0,15415.0,4090.0,12.0,Education,Urban,Graduate,Female,MNC,No
1145.0,19661.0,3432.0,Contract,43.0,,3.0,,,0.31,3028.0,,32743.0,60.0,Business,Urban,Not Graduate,Female,MNC,No
1146.0,19585.0,6952.0,Unemployed,35.0,Single,3.0,650.0,1.0,0.19,4539.0,48206.0,33726.0,12.0,Car,Urban,Graduate,Female,Unemployed,Yes
1147.0,3215.0,1248.0,Salaried,39.0,Single,3.0,768.0,4.0,0.35,1636.0,730.0,28740.0,84.0,Business,Urban,Graduate,Female,Private,No
1148.0,7418.0,4613.0,Contract,36.0,Single,1.0,715.0,3.0,0.32,7414.0,254.0,15533.0,84.0,Education,Urban,Not Graduate,Female,MNC,No
1149.0,3986.0,6982.0,Salaried,25.0,Married,0.0,787.0,4.0,0.33,5321.0,,39290.0,84.0,Personal,Semiurban,Not Graduate,Male,Private,Yes
1150.0,17780.0,4433.0,Self-employed,54.0,Single,0.0,661.0,,0.17,6231.0,49255.0,37051.0,84.0,Home,Urban,Not Graduate,Male,Business,No
1151.0,16794.0,5555.0,Contract,38.0,Married,3.0,,1.0,0.33,2337.0,10106.0,36039.0,,Business,Semiurban,Graduate,Female,MNC,No
1152.0,15417.0,8189.0,Salaried,24.0,Single,3.0,749.0,2.0,,6199.0,49225.0,39290.0,84.0,Personal,Semiurban,Not Graduate,Male,Private,Yes
1153.0,14946.0,6657.0,Self-employed,56.0,Married,2.0,695.0,2.0,,4022.0,41188.0,12201.0,12.0,Business,Urban,,Male,Unemployed,Yes
1154.0,18242.0,5776.0,Salaried,46.0,Single,1.0,693.0,1.0,0.35,13283.0,40535.0,2923.0,12.0,Car,Semiurban,Graduate,Male,Business,No
1155.0,10716.0,8781.0,Salaried,46.0,Single,2.0,675.0,2.0,0.19,5383.0,44067.0,29015.0,60.0,Personal,Rural,Graduate,Male,Private,No
1156.0,16300.0,,Self-employed,23.0,Married,0.0,,2.0,0.29,16330.0,31367.0,11476.0,84.0,Education,Rural,,,Private,Yes
1157.0,14775.0,1012.0,,21.0,Married,2.0,619.0,4.0,0.15,11705.0,32331.0,18776.0,84.0,Education,Urban,Graduate,Female,Private,No
1158.0,12752.0,5644.0,Contract,54.0,Single,0.0,681.0,0.0,0.29,17425.0,10553.0,21614.0,60.0,Education,Urban,Graduate,Male,Government,Yes
1159.0,12728.0,8567.0,Salaried,31.0,Married,0.0,786.0,2.0,0.58,14756.0,23803.0,3745.0,12.0,Personal,Semiurban,Graduate,Female,Private,Yes
1160.0,4143.0,433.0,Salaried,21.0,Married,3.0,738.0,4.0,0.29,11744.0,22594.0,3870.0,,Personal,Rural,Not Graduate,Female,Private,Yes
1161.0,19215.0,4218.0,Contract,46.0,Married,2.0,,2.0,,16071.0,3594.0,12222.0,12.0,Education,Urban,Not Graduate,,MNC,Yes
1162.0,11765.0,3429.0,Unemployed,21.0,Married,3.0,669.0,2.0,0.13,18267.0,,32972.0,24.0,Car,Rural,Graduate,Male,,Yes
1163.0,19713.0,1976.0,Salaried,21.0,Married,3.0,769.0,4.0,0.53,15089.0,43482.0,4546.0,72.0,Home,Urban,Graduate,Female,,Yes
1164.0,15548.0,2424.0,Self-employed,47.0,Single,1.0,716.0,1.0,,10633.0,41857.0,39964.0,84.0,Business,Urban,Graduate,Male,Private,No
1165.0,4342.0,2719.0,Salaried,52.0,,1.0,712.0,4.0,0.28,2677.0,1490.0,3799.0,60.0,,Rural,Graduate,Female,Private,No
1166.0,5539.0,1391.0,Contract,39.0,Single,1.0,673.0,2.0,0.13,14803.0,6263.0,39883.0,84.0,Education,Rural,Graduate,Male,Government,No
1167.0,14164.0,560.0,Salaried,47.0,Married,1.0,618.0,4.0,0.16,16020.0,9711.0,1819.0,12.0,Personal,Rural,Graduate,Male,Private,Yes
1168.0,9299.0,8801.0,Salaried,26.0,Married,0.0,627.0,1.0,0.15,8941.0,16680.0,6178.0,12.0,Car,Urban,Graduate,Male,Private,Yes
1169.0,10531.0,7173.0,Salaried,57.0,Single,0.0,702.0,2.0,,5944.0,25629.0,26782.0,12.0,Business,Urban,Graduate,Female,Business,Yes
1170.0,7924.0,9650.0,Contract,49.0,Married,2.0,,3.0,0.24,18214.0,49333.0,33079.0,84.0,Personal,Semiurban,Graduate,Female,Business,Yes
1171.0,15283.0,2301.0,Contract,,Married,3.0,,1.0,0.23,1971.0,,16683.0,12.0,Home,Urban,Not Graduate,Male,Government,No
1172.0,12989.0,7138.0,Salaried,43.0,Married,1.0,769.0,1.0,0.41,7867.0,7622.0,39246.0,72.0,,Urban,Not Graduate,Male,MNC,Yes
1173.0,6737.0,5177.0,Self-employed,23.0,Married,1.0,715.0,4.0,0.27,13856.0,46627.0,21551.0,84.0,Business,Rural,Graduate,Male,Government,Yes
1174.0,17157.0,4887.0,Contract,36.0,Married,0.0,689.0,0.0,0.37,3971.0,48787.0,24924.0,12.0,Home,Urban,Graduate,Male,MNC,Yes
1175.0,14923.0,9226.0,Self-employed,25.0,,2.0,779.0,1.0,0.51,12394.0,16057.0,2608.0,84.0,Home,Urban,Graduate,Male,Unemployed,Yes
1176.0,8282.0,3454.0,Salaried,32.0,Married,,765.0,4.0,0.38,13297.0,34723.0,39975.0,60.0,,Rural,Graduate,Male,MNC,No
1177.0,4466.0,,Salaried,37.0,Married,1.0,669.0,0.0,0.25,13380.0,10165.0,10976.0,24.0,Business,Urban,Graduate,,MNC,Yes
1178.0,13485.0,2817.0,Salaried,22.0,Married,,656.0,0.0,0.23,11363.0,12268.0,24466.0,72.0,,Semiurban,Graduate,Male,Private,No
1179.0,17110.0,3455.0,Self-employed,50.0,Single,1.0,,0.0,0.29,16739.0,13022.0,25696.0,60.0,Education,Rural,Graduate,Female,Private,Yes
1180.0,8367.0,234.0,Salaried,43.0,Single,1.0,728.0,3.0,0.35,17041.0,20280.0,2465.0,84.0,Home,Semiurban,Graduate,Female,Private,Yes
1181.0,6777.0,4497.0,Contract,22.0,Married,0.0,660.0,,0.21,1394.0,24203.0,9097.0,36.0,Personal,Rural,Graduate,,Private,No
1182.0,2781.0,1874.0,Unemployed,45.0,Single,0.0,,,0.12,6509.0,6173.0,3938.0,84.0,Personal,Rural,Not Graduate,Female,Business,No
1183.0,,9342.0,Salaried,39.0,Married,3.0,768.0,1.0,0.34,494.0,43822.0,39853.0,84.0,Home,Semiurban,,Male,Business,Yes
1184.0,6874.0,5731.0,Salaried,36.0,Married,1.0,772.0,4.0,0.41,14862.0,33140.0,17270.0,84.0,Personal,Rural,Graduate,Female,Private,Yes
1185.0,7258.0,6493.0,Salaried,48.0,Married,1.0,627.0,0.0,0.11,18097.0,46085.0,22789.0,84.0,Business,Urban,Not Graduate,Female,Private,Yes
1186.0,13414.0,563.0,Salaried,42.0,Single,0.0,690.0,4.0,0.3,6189.0,41268.0,13296.0,12.0,Car,Urban,Graduate,Female,Private,No
1187.0,14185.0,,Salaried,40.0,Married,2.0,,1.0,0.26,11891.0,38432.0,10426.0,72.0,Personal,Rural,Graduate,Female,Government,No
1188.0,5013.0,,Contract,35.0,Married,3.0,735.0,1.0,,16056.0,30147.0,6702.0,72.0,,Urban,Not Graduate,Male,Business,Yes
1189.0,12788.0,7132.0,Unemployed,33.0,Single,2.0,759.0,1.0,0.38,4261.0,10909.0,31481.0,12.0,Education,Urban,,Male,Private,Yes
1190.0,4471.0,179.0,Contract,28.0,Single,1.0,715.0,1.0,,927.0,8684.0,5577.0,,Business,Urban,Graduate,Male,Business,Yes
1191.0,13375.0,7321.0,Salaried,30.0,Single,2.0,703.0,4.0,0.36,16649.0,6913.0,10412.0,72.0,Business,Rural,,Female,Private,No
1192.0,18275.0,8944.0,Salaried,43.0,Married,3.0,658.0,4.0,0.34,17669.0,24608.0,9520.0,12.0,Business,Urban,Graduate,Female,Private,No
1193.0,18482.0,630.0,,40.0,Married,3.0,619.0,1.0,0.14,5310.0,37315.0,8256.0,60.0,Personal,Urban,Not Graduate,Female,Government,Yes
1194.0,10107.0,6071.0,Salaried,24.0,Married,2.0,744.0,2.0,0.37,2291.0,3811.0,19763.0,24.0,Business,Rural,Graduate,Male,Private,No
1195.0,19340.0,5387.0,Salaried,33.0,Single,3.0,692.0,0.0,0.26,798.0,28007.0,31166.0,36.0,Home,Rural,Not Graduate,Female,Private,Yes
1196.0,10754.0,9041.0,Salaried,54.0,Single,0.0,786.0,0.0,0.48,4369.0,24561.0,9869.0,84.0,Home,Semiurban,Graduate,Female,Unemployed,No
1197.0,15272.0,7009.0,Contract,37.0,Married,0.0,,1.0,0.26,13007.0,,38583.0,60.0,Education,Semiurban,Graduate,Male,Government,No
1198.0,11989.0,9907.0,Salaried,55.0,Married,1.0,787.0,2.0,0.5,14379.0,30667.0,23785.0,36.0,Business,Rural,Graduate,Female,Unemployed,Yes
1199.0,15576.0,5378.0,Salaried,34.0,Married,3.0,689.0,1.0,0.36,10717.0,32751.0,2914.0,24.0,Business,Urban,Graduate,Male,Business,No
1200.0,14337.0,2098.0,Salaried,59.0,Single,0.0,600.0,2.0,0.1,4173.0,25408.0,23560.0,72.0,Business,Urban,Graduate,Male,Business,Yes
1201.0,11182.0,8008.0,Self-employed,23.0,Single,3.0,724.0,1.0,0.34,16323.0,46856.0,26284.0,72.0,Car,Urban,Graduate,Female,Private,Yes
1202.0,19332.0,2717.0,Salaried,52.0,Single,0.0,775.0,4.0,0.54,12109.0,8974.0,11528.0,60.0,Education,Urban,Graduate,Female,Private,Yes
1203.0,13317.0,2243.0,Salaried,27.0,Married,2.0,702.0,0.0,0.35,14912.0,32824.0,21594.0,24.0,Personal,Urban,Graduate,Female,Business,Yes
1204.0,11868.0,3964.0,Self-employed,50.0,Married,3.0,649.0,0.0,0.16,18332.0,35400.0,3838.0,12.0,Home,Rural,Not Graduate,Male,Private,No
1205.0,13656.0,2861.0,Salaried,45.0,Married,1.0,731.0,3.0,0.37,2523.0,35895.0,27558.0,72.0,Education,Urban,Graduate,Female,MNC,Yes
1206.0,3326.0,3557.0,,,Single,3.0,792.0,2.0,0.5,17921.0,10355.0,2742.0,36.0,Business,Urban,,Male,MNC,No
1207.0,3628.0,3151.0,Contract,25.0,Married,3.0,702.0,0.0,0.21,16158.0,38520.0,31865.0,84.0,Business,Urban,Not Graduate,Male,Unemployed,Yes
1208.0,2803.0,3563.0,Salaried,,Single,0.0,640.0,,0.15,14585.0,36174.0,8898.0,72.0,Business,Urban,Graduate,Male,Business,No
1209.0,15451.0,5412.0,Salaried,34.0,Married,0.0,667.0,0.0,0.26,6429.0,15935.0,1541.0,,Education,Urban,Not Graduate,Male,Private,Yes
1210.0,11795.0,194.0,Salaried,37.0,Married,0.0,759.0,4.0,0.39,776.0,45212.0,17506.0,60.0,Home,Urban,,Male,Private,Yes
1211.0,,7262.0,Contract,44.0,Married,0.0,779.0,1.0,0.41,948.0,32770.0,37455.0,12.0,Personal,Rural,Not Graduate,Female,Government,Yes
1212.0,13490.0,3638.0,Contract,33.0,Married,3.0,694.0,0.0,0.3,13405.0,14698.0,25886.0,60.0,Education,Urban,Graduate,Male,Unemployed,Yes
1213.0,,4646.0,,51.0,Single,,636.0,2.0,0.13,14523.0,15037.0,36344.0,12.0,Personal,Urban,Not Graduate,Female,Private,No
